"Dictamen"; "Antiguedad.Trabajo"; "Vivienda"    ; "Estado.civil"; "Registros"; "Tipo.trabajo"; "V7"    ; "V8"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Other"
"negatiu" ;                    6; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   23; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   18; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    0; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Auto"
"positiu" ;                    3; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "contr_privat";              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   12; "lloguer"     ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                   15; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    1; "contr_privat";              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    4; "lloguer"     ;              3;           1; "vidu"        ; "reg_no"; "Other"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                   15; "altres viv"  ;              4;           1; "separat"     ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Auto"
"negatiu" ;                    3; "pares"       ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                    6; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   16; "pares"       ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   31; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   38; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   17; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   17; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   22; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                   11; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    0; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   20; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    7; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    5; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    4; "lloguer"     ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Auto"
"positiu" ;                    1; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    0; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                   11; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                    0; "lloguer"     ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    3; "lloguer"     ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"negatiu" ;                    7; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   12; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   15; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    0; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Other"
"negatiu" ;                    0; "escriptura"  ;              4;           1; "separat"     ; "reg_no"; "Empleat"
"positiu" ;                    8; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   23; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   28; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   16; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    7; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    2; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   20; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   10; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    5; "pares"       ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    2; "escriptura"  ;              1;           1; "solter"      ; "reg_no"; "Auto"
"positiu" ;                    7; "altres viv"  ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    1; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                   14; "altres viv"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    0; "ignora_cont" ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   15; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   10; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    4; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                    0; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                    0; "pares"       ;              1;           1; "solter"      ; "reg_no"; "Empleat"
"positiu" ;                    2; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    2; "pares"       ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                    3; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"positiu" ;                   32; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"negatiu" ;                    1; "altres viv"  ;              1;           2; "solter"      ; "reg_si"; "Empleat"
"positiu" ;                   14; "escriptura"  ;              2;           2; "casat"       ; "reg_si"; "Empleat"
"positiu" ;                   13; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   16; "escriptura"  ;              2;           1; "casat"       ; "reg_no"; "Auto"
"negatiu" ;                    7; "contr_privat";              2;           2; "casat"       ; "reg_si"; "Empleat"
"negatiu" ;                   14; "lloguer"     ;              2;           1; "casat"       ; "reg_no"; "Empleat"
"positiu" ;                   14; "contr_privat";              2;           1; "casat"       ; "reg_no"; "Empleat"
